stop_name,hour,day_of_week,is_weekend,is_peak_hour,delay_minutes
Ameerpet,12,6,1,0,4.12
Panjagutta,12,3,0,0,2.23
Erra Manzil,12,1,0,0,0.05
Khairatabad,12,2,0,0,0.18
Lakdi-ka-pul,12,4,0,0,1.4
Assembly,12,4,0,0,1.17
Nampally,12,4,0,0,0.13
Gandhi Bhavan,12,1,0,0,0.68
Osmania Medical College,12,0,0,0,1.52
Mahatma Gandhi Bus Station,12,4,0,0,0.23
Malakpet,12,4,0,0,2.05
New Market,12,3,0,0,0.05
Musarambagh,12,2,0,0,1.52
Dilsukh Nagar,12,5,1,0,0.95
Chaitanyapuri,12,1,0,0,0.37
Victoria Memorial,12,1,0,0,1.27
L. B. Nagar,12,3,0,0,1.52
L. B. Nagar,12,6,1,0,0.0
Victoria Memorial,13,4,0,0,0.45
Chaitanyapuri,13,5,1,0,1.15
Dilsukh Nagar,13,5,1,0,0.92
Musarambagh,13,3,0,0,0.73
New Market,13,0,0,0,2.2
Malakpet,13,4,0,0,0.0
Mahatma Gandhi Bus Station,13,6,1,0,0.32
Osmania Medical College,13,5,1,0,0.0
Gandhi Bhavan,13,1,0,0,0.18
Nampally,13,5,1,0,2.38
Assembly,13,2,0,0,1.03
Lakdi-ka-pul,13,3,0,0,0.63
Khairatabad,13,5,1,0,0.0
Erra Manzil,13,5,1,0,0.58
Panjagutta,13,5,1,0,0.82
Ameerpet,13,6,1,0,0.0
S. R. Nagar,13,3,0,0,0.0
ESI Hospital,13,1,0,0,1.17
Erragadda,13,5,1,0,0.65
Bharat Nagar,13,6,1,0,0.0
Moosapet,13,5,1,0,0.62
Balanagar,13,4,0,0,0.0
Kukatpally,13,6,1,0,2.58
KPHB Colony,13,4,0,0,0.05
JNTU College,13,4,0,0,2.0
Miyapur,13,5,1,0,0.7
Miyapur,12,5,1,0,0.95
JNTU College,12,5,1,0,0.35
KPHB Colony,12,2,0,0,3.4
Kukatpally,12,6,1,0,0.32
Balanagar,12,2,0,0,0.88
Moosapet,12,4,0,0,0.0
Bharat Nagar,12,2,0,0,2.12
Erragadda,12,3,0,0,0.77
ESI Hospital,12,6,1,0,4.63
S. R. Nagar,12,5,1,0,1.2
Ameerpet,12,4,0,0,2.03
Panjagutta,12,2,0,0,0.0
Erra Manzil,12,5,1,0,0.42
Khairatabad,12,5,1,0,1.42
Lakdi-ka-pul,12,3,0,0,0.87
Assembly,12,3,0,0,0.03
Nampally,12,2,0,0,2.08
Gandhi Bhavan,12,4,0,0,0.35
Osmania Medical College,12,4,0,0,5.83
Mahatma Gandhi Bus Station,12,6,1,0,3.07
Malakpet,12,2,0,0,2.82
New Market,12,2,0,0,1.67
Musarambagh,12,0,0,0,0.0
Dilsukh Nagar,12,3,0,0,0.75
Chaitanyapuri,12,4,0,0,0.25
Victoria Memorial,12,1,0,0,0.3
L. B. Nagar,13,3,0,0,0.93
L. B. Nagar,13,5,1,0,0.03
Victoria Memorial,13,4,0,0,3.48
Chaitanyapuri,13,5,1,0,2.5
Dilsukh Nagar,13,0,0,0,0.0
Musarambagh,13,3,0,0,0.72
New Market,13,3,0,0,0.62
Malakpet,13,5,1,0,2.13
Mahatma Gandhi Bus Station,13,6,1,0,1.17
Osmania Medical College,13,4,0,0,0.32
Gandhi Bhavan,13,1,0,0,0.58
Nampally,13,2,0,0,0.55
Assembly,13,1,0,0,3.2
Lakdi-ka-pul,13,5,1,0,0.18
Khairatabad,13,6,1,0,0.08
Erra Manzil,13,6,1,0,2.12
Panjagutta,13,0,0,0,2.27
Ameerpet,13,3,0,0,4.07
S. R. Nagar,13,5,1,0,1.07
ESI Hospital,13,6,1,0,0.82
Erragadda,13,5,1,0,0.07
Bharat Nagar,13,6,1,0,0.9
Moosapet,13,4,0,0,0.0
Balanagar,13,3,0,0,0.38
Kukatpally,13,2,0,0,2.68
KPHB Colony,13,1,0,0,0.35
JNTU College,13,1,0,0,2.8
Miyapur,13,0,0,0,0.28
Miyapur,12,4,0,0,0.37
JNTU College,12,2,0,0,0.98
KPHB Colony,12,6,1,0,0.0
Kukatpally,12,5,1,0,0.68
Balanagar,12,2,0,0,2.13
Moosapet,12,4,0,0,0.03
Bharat Nagar,12,6,1,0,2.55
Erragadda,12,0,0,0,0.22
ESI Hospital,12,5,1,0,2.15
S. R. Nagar,12,2,0,0,0.5
Ameerpet,12,0,0,0,4.12
Panjagutta,12,6,1,0,0.18
Erra Manzil,12,4,0,0,2.5
Khairatabad,12,4,0,0,0.0
Lakdi-ka-pul,12,4,0,0,0.27
Assembly,12,2,0,0,0.0
Nampally,12,4,0,0,0.1
Gandhi Bhavan,12,2,0,0,0.25
Osmania Medical College,12,0,0,0,0.7
Mahatma Gandhi Bus Station,12,3,0,0,1.77
Malakpet,12,0,0,0,0.15
New Market,12,6,1,0,0.78
Musarambagh,12,2,0,0,1.23
Dilsukh Nagar,13,6,1,0,1.97
Chaitanyapuri,13,1,0,0,0.0
Victoria Memorial,13,1,0,0,1.53
L. B. Nagar,13,5,1,0,1.05
L. B. Nagar,13,3,0,0,0.57
Victoria Memorial,13,4,0,0,0.0
Chaitanyapuri,13,0,0,0,1.23
Dilsukh Nagar,13,0,0,0,4.92
Musarambagh,13,2,0,0,1.33
New Market,13,5,1,0,0.0
Malakpet,13,3,0,0,0.68
Mahatma Gandhi Bus Station,13,4,0,0,0.95
Osmania Medical College,13,3,0,0,1.17
Gandhi Bhavan,13,6,1,0,1.27
Nampally,13,1,0,0,0.82
Assembly,13,5,1,0,0.25
Lakdi-ka-pul,13,3,0,0,0.0
Khairatabad,13,6,1,0,1.18
Erra Manzil,13,4,0,0,0.0
Panjagutta,13,5,1,0,0.38
Ameerpet,13,4,0,0,5.32
S. R. Nagar,13,0,0,0,0.52
ESI Hospital,13,0,0,0,0.03
Erragadda,13,4,0,0,0.03
Bharat Nagar,13,0,0,0,0.33
Moosapet,13,0,0,0,0.98
Balanagar,13,0,0,0,0.87
Kukatpally,13,6,1,0,1.0
KPHB Colony,13,4,0,0,0.0
JNTU College,13,0,0,0,0.02
Miyapur,13,1,0,0,0.1
Miyapur,12,5,1,0,0.43
JNTU College,12,4,0,0,0.17
KPHB Colony,12,3,0,0,0.07
Kukatpally,12,5,1,0,1.02
Balanagar,12,6,1,0,1.68
Moosapet,12,6,1,0,1.38
Bharat Nagar,12,2,0,0,1.68
Erragadda,12,5,1,0,1.08
ESI Hospital,12,6,1,0,1.32
S. R. Nagar,12,2,0,0,0.32
Ameerpet,12,1,0,0,6.32
Panjagutta,12,4,0,0,0.23
Erra Manzil,12,3,0,0,0.33
Khairatabad,12,4,0,0,3.7
Lakdi-ka-pul,12,3,0,0,0.0
Assembly,12,3,0,0,1.58
Nampally,12,4,0,0,0.98
Gandhi Bhavan,12,5,1,0,0.73
Osmania Medical College,12,0,0,0,3.52
Mahatma Gandhi Bus Station,12,2,0,0,1.18
Malakpet,13,0,0,0,2.88
New Market,13,2,0,0,0.37
Musarambagh,13,0,0,0,0.0
Dilsukh Nagar,13,4,0,0,1.92
Chaitanyapuri,13,4,0,0,0.0
Victoria Memorial,13,3,0,0,2.92
L. B. Nagar,13,1,0,0,0.0
L. B. Nagar,13,4,0,0,2.6
Victoria Memorial,13,2,0,0,0.4
Chaitanyapuri,13,3,0,0,1.25
Dilsukh Nagar,13,2,0,0,0.65
Musarambagh,13,0,0,0,0.98
New Market,13,1,0,0,0.7
Malakpet,13,4,0,0,3.4
Mahatma Gandhi Bus Station,13,0,0,0,1.17
Osmania Medical College,13,3,0,0,0.28
Gandhi Bhavan,13,2,0,0,0.0
Nampally,13,5,1,0,0.33
Assembly,13,6,1,0,0.45
Lakdi-ka-pul,13,1,0,0,0.0
Khairatabad,13,4,0,0,0.0
Erra Manzil,13,2,0,0,0.33
Panjagutta,13,4,0,0,0.28
Ameerpet,13,4,0,0,5.13
S. R. Nagar,13,2,0,0,0.0
ESI Hospital,13,4,0,0,1.47
Erragadda,13,3,0,0,0.0
Bharat Nagar,13,1,0,0,0.07
Moosapet,13,0,0,0,1.73
Balanagar,13,1,0,0,0.78
Kukatpally,13,0,0,0,1.1
KPHB Colony,14,3,0,0,0.67
JNTU College,14,1,0,0,1.18
Miyapur,14,3,0,0,0.03
Miyapur,12,2,0,0,0.0
JNTU College,12,0,0,0,0.03
KPHB Colony,12,2,0,0,0.6
Kukatpally,12,2,0,0,0.15
Balanagar,12,1,0,0,1.73
Moosapet,12,4,0,0,0.37
Bharat Nagar,12,6,1,0,0.6
Erragadda,12,4,0,0,0.55
ESI Hospital,12,3,0,0,1.47
S. R. Nagar,12,1,0,0,0.65
Ameerpet,12,2,0,0,2.7
Panjagutta,12,5,1,0,0.2
Erra Manzil,12,3,0,0,0.8
Khairatabad,12,2,0,0,2.93
Lakdi-ka-pul,12,3,0,0,0.07
Assembly,12,5,1,0,0.03
Nampally,13,0,0,0,0.17
Gandhi Bhavan,13,3,0,0,1.02
Osmania Medical College,13,3,0,0,0.0
Mahatma Gandhi Bus Station,13,2,0,0,1.73
Malakpet,13,6,1,0,0.07
New Market,13,4,0,0,0.22
Musarambagh,13,2,0,0,0.35
Dilsukh Nagar,13,1,0,0,0.98
Chaitanyapuri,13,2,0,0,1.15
Victoria Memorial,13,6,1,0,0.0
L. B. Nagar,13,6,1,0,2.87
L. B. Nagar,13,5,1,0,0.42
Victoria Memorial,13,4,0,0,1.23
Chaitanyapuri,13,1,0,0,0.73
Dilsukh Nagar,13,5,1,0,0.25
Musarambagh,13,6,1,0,1.87
New Market,13,6,1,0,1.7
Malakpet,13,4,0,0,0.5
Mahatma Gandhi Bus Station,13,6,1,0,0.0
Osmania Medical College,13,1,0,0,0.28
Gandhi Bhavan,13,6,1,0,1.17
Nampally,13,2,0,0,0.37
Assembly,13,4,0,0,0.0
Lakdi-ka-pul,13,5,1,0,0.23
Khairatabad,13,5,1,0,0.0
Erra Manzil,13,4,0,0,0.3
Panjagutta,13,5,1,0,0.2
Ameerpet,13,5,1,0,2.12
S. R. Nagar,13,6,1,0,1.43
ESI Hospital,13,0,0,0,0.27
Erragadda,13,0,0,0,1.22
Bharat Nagar,13,3,0,0,0.85
Moosapet,14,6,1,0,4.28
Balanagar,14,0,0,0,0.0
Kukatpally,14,4,0,0,2.03
KPHB Colony,14,3,0,0,1.42
JNTU College,14,2,0,0,0.48
Miyapur,14,6,1,0,1.38
Miyapur,12,3,0,0,3.13
JNTU College,12,5,1,0,0.0
KPHB Colony,12,1,0,0,0.77
Kukatpally,12,6,1,0,0.23
Balanagar,12,3,0,0,0.8
Moosapet,12,0,0,0,0.62
Bharat Nagar,12,6,1,0,0.85
Erragadda,12,6,1,0,0.0
ESI Hospital,12,2,0,0,3.22
S. R. Nagar,12,1,0,0,0.0
Ameerpet,12,3,0,0,3.5
Panjagutta,12,2,0,0,0.57
Erra Manzil,12,0,0,0,0.63
Khairatabad,13,6,1,0,0.32
Lakdi-ka-pul,13,2,0,0,0.47
Assembly,13,2,0,0,0.9
Nampally,13,1,0,0,0.0
Gandhi Bhavan,13,4,0,0,1.0
Osmania Medical College,13,0,0,0,0.43
Mahatma Gandhi Bus Station,13,1,0,0,0.37
Malakpet,13,1,0,0,0.93
New Market,13,1,0,0,0.0
Musarambagh,13,4,0,0,0.28
Dilsukh Nagar,13,4,0,0,0.03
Chaitanyapuri,13,6,1,0,0.0
Victoria Memorial,13,3,0,0,0.27
L. B. Nagar,13,3,0,0,0.02
L. B. Nagar,13,0,0,0,0.27
Victoria Memorial,13,5,1,0,1.05
Chaitanyapuri,13,0,0,0,0.05
Dilsukh Nagar,13,4,0,0,0.57
Musarambagh,13,4,0,0,2.43
New Market,13,4,0,0,1.57
Malakpet,13,6,1,0,0.35
Mahatma Gandhi Bus Station,13,1,0,0,2.58
Osmania Medical College,13,4,0,0,0.38
Gandhi Bhavan,13,1,0,0,0.07
Nampally,13,1,0,0,5.12
Assembly,13,0,0,0,2.03
Lakdi-ka-pul,13,6,1,0,0.62
Khairatabad,13,2,0,0,1.08
Erra Manzil,13,3,0,0,0.0
Panjagutta,13,3,0,0,0.0
Ameerpet,13,6,1,0,2.15
S. R. Nagar,13,0,0,0,2.42
ESI Hospital,14,0,0,0,0.0
Erragadda,14,4,0,0,1.52
Bharat Nagar,14,4,0,0,0.05
Moosapet,14,4,0,0,0.65
Balanagar,14,1,0,0,0.0
Kukatpally,14,1,0,0,1.15
KPHB Colony,14,4,0,0,0.05
JNTU College,14,6,1,0,0.53
Miyapur,14,1,0,0,0.0
Miyapur,12,0,0,0,0.07
JNTU College,12,4,0,0,0.13
KPHB Colony,12,3,0,0,0.0
Kukatpally,12,3,0,0,0.73
Balanagar,12,5,1,0,0.17
Moosapet,12,1,0,0,0.75
Bharat Nagar,12,3,0,0,2.43
Erragadda,12,4,0,0,0.0
ESI Hospital,12,6,1,0,1.02
S. R. Nagar,12,3,0,0,0.07
Ameerpet,13,0,0,0,0.0
Panjagutta,13,1,0,0,0.53
Erra Manzil,13,3,0,0,1.62
Khairatabad,13,1,0,0,0.32
Lakdi-ka-pul,13,0,0,0,0.97
Assembly,13,3,0,0,0.52
Nampally,13,5,1,0,0.0
Gandhi Bhavan,13,4,0,0,0.72
Osmania Medical College,13,2,0,0,0.0
Mahatma Gandhi Bus Station,13,6,1,0,1.78
Malakpet,13,3,0,0,1.87
New Market,13,0,0,0,0.4
Musarambagh,13,5,1,0,1.57
Dilsukh Nagar,13,5,1,0,0.23
Chaitanyapuri,13,2,0,0,0.0
Victoria Memorial,13,5,1,0,2.95
L. B. Nagar,13,3,0,0,0.0
L. B. Nagar,13,1,0,0,0.57
Victoria Memorial,13,0,0,0,1.03
Chaitanyapuri,13,3,0,0,1.2
Dilsukh Nagar,13,6,1,0,0.18
Musarambagh,13,6,1,0,3.57
New Market,13,0,0,0,0.95
Malakpet,13,4,0,0,0.17
Mahatma Gandhi Bus Station,13,2,0,0,0.02
Osmania Medical College,13,2,0,0,1.52
Gandhi Bhavan,13,4,0,0,0.07
Nampally,13,2,0,0,0.15
Assembly,13,2,0,0,0.85
Lakdi-ka-pul,13,5,1,0,0.92
Khairatabad,13,6,1,0,1.15
Erra Manzil,14,4,0,0,0.5
Panjagutta,14,1,0,0,1.48
Ameerpet,14,5,1,0,5.2
S. R. Nagar,14,2,0,0,1.2
ESI Hospital,14,1,0,0,2.63
Erragadda,14,0,0,0,1.15
Bharat Nagar,14,0,0,0,1.13
Moosapet,14,6,1,0,0.25
Balanagar,14,2,0,0,0.75
Kukatpally,14,0,0,0,0.82
KPHB Colony,14,4,0,0,1.2
JNTU College,14,2,0,0,5.75
Miyapur,14,4,0,0,0.0
Miyapur,12,6,1,0,0.07
JNTU College,12,1,0,0,0.07
KPHB Colony,12,3,0,0,1.35
Kukatpally,12,3,0,0,0.13
Balanagar,12,5,1,0,0.97
Moosapet,12,6,1,0,0.38
Bharat Nagar,13,2,0,0,0.6
Erragadda,13,6,1,0,0.23
ESI Hospital,13,4,0,0,2.0
S. R. Nagar,13,3,0,0,0.87
Ameerpet,13,2,0,0,5.03
Panjagutta,13,6,1,0,0.12
Erra Manzil,13,5,1,0,0.18
Khairatabad,13,6,1,0,4.5
Lakdi-ka-pul,13,3,0,0,1.28
Assembly,13,6,1,0,0.05
Nampally,13,5,1,0,1.2
Gandhi Bhavan,13,3,0,0,0.52
Osmania Medical College,13,0,0,0,0.37
Mahatma Gandhi Bus Station,13,6,1,0,0.0
Malakpet,13,6,1,0,1.82
New Market,13,6,1,0,0.05
Musarambagh,13,2,0,0,0.33
Dilsukh Nagar,13,5,1,0,0.35
Chaitanyapuri,13,5,1,0,0.0
Victoria Memorial,13,3,0,0,0.7
L. B. Nagar,13,5,1,0,0.0
L. B. Nagar,13,2,0,0,0.35
Victoria Memorial,13,0,0,0,2.7
Chaitanyapuri,13,2,0,0,0.37
Dilsukh Nagar,13,6,1,0,0.0
Musarambagh,13,0,0,0,0.63
New Market,13,6,1,0,0.82
Malakpet,13,3,0,0,1.65
Mahatma Gandhi Bus Station,13,5,1,0,0.2
Osmania Medical College,13,5,1,0,2.05
Gandhi Bhavan,13,3,0,0,1.42
Nampally,13,3,0,0,0.0
Assembly,13,0,0,0,0.08
Lakdi-ka-pul,14,1,0,0,0.02
Khairatabad,14,0,0,0,0.9
Erra Manzil,14,0,0,0,0.0
Panjagutta,14,6,1,0,0.0
Ameerpet,14,5,1,0,1.42
S. R. Nagar,14,4,0,0,1.2
ESI Hospital,14,3,0,0,1.27
Erragadda,14,3,0,0,0.18
Bharat Nagar,14,6,1,0,0.02
Moosapet,14,4,0,0,0.0
Balanagar,14,5,1,0,0.87
Kukatpally,14,1,0,0,1.22
KPHB Colony,14,2,0,0,0.0
JNTU College,14,3,0,0,0.93
Miyapur,14,3,0,0,0.12
Miyapur,12,0,0,0,1.13
JNTU College,12,1,0,0,4.13
KPHB Colony,12,1,0,0,0.0
Kukatpally,13,5,1,0,2.05
Balanagar,13,1,0,0,0.35
Moosapet,13,1,0,0,1.38
Bharat Nagar,13,4,0,0,1.9
Erragadda,13,0,0,0,1.13
ESI Hospital,13,6,1,0,0.28
S. R. Nagar,13,5,1,0,3.07
Ameerpet,13,6,1,0,1.85
Panjagutta,13,4,0,0,0.1
Erra Manzil,13,4,0,0,1.03
Khairatabad,13,2,0,0,0.57
Lakdi-ka-pul,13,0,0,0,0.0
Assembly,13,1,0,0,0.0
Nampally,13,5,1,0,1.6
Gandhi Bhavan,13,0,0,0,1.28
Osmania Medical College,13,1,0,0,0.0
Mahatma Gandhi Bus Station,13,2,0,0,1.17
Malakpet,13,3,0,0,0.0
New Market,13,4,0,0,0.35
Musarambagh,13,2,0,0,0.0
Dilsukh Nagar,13,4,0,0,1.8
Chaitanyapuri,13,5,1,0,0.48
Victoria Memorial,13,1,0,0,0.0
L. B. Nagar,13,5,1,0,0.43
L. B. Nagar,13,1,0,0,0.0
Victoria Memorial,13,6,1,0,2.97
Chaitanyapuri,13,2,0,0,2.82
Dilsukh Nagar,13,3,0,0,0.0
Musarambagh,13,3,0,0,0.0
New Market,13,4,0,0,0.17
Malakpet,13,1,0,0,1.55
Mahatma Gandhi Bus Station,14,1,0,0,0.0
Osmania Medical College,14,3,0,0,0.13
Gandhi Bhavan,14,6,1,0,0.77
Nampally,14,1,0,0,0.28
Assembly,14,5,1,0,0.08
Lakdi-ka-pul,14,1,0,0,0.43
Khairatabad,14,2,0,0,0.0
Erra Manzil,14,3,0,0,0.7
Panjagutta,14,6,1,0,3.87
Ameerpet,14,3,0,0,1.87
S. R. Nagar,14,5,1,0,2.68
ESI Hospital,14,6,1,0,2.08
Erragadda,14,5,1,0,0.5
Bharat Nagar,14,0,0,0,1.2
Moosapet,14,5,1,0,0.08
Balanagar,14,3,0,0,1.23
Kukatpally,14,3,0,0,3.6
KPHB Colony,14,5,1,0,0.77
JNTU College,14,0,0,0,0.68
Miyapur,14,1,0,0,0.2
Miyapur,13,1,0,0,0.0
JNTU College,13,4,0,0,0.88
KPHB Colony,13,1,0,0,0.0
Kukatpally,13,3,0,0,0.02
Balanagar,13,4,0,0,0.78
Moosapet,13,4,0,0,0.9
Bharat Nagar,13,5,1,0,0.22
Erragadda,13,5,1,0,0.0
ESI Hospital,13,1,0,0,0.32
S. R. Nagar,13,4,0,0,1.23
Ameerpet,13,0,0,0,3.62
Panjagutta,13,6,1,0,0.35
Erra Manzil,13,4,0,0,2.42
Khairatabad,13,2,0,0,0.0
Lakdi-ka-pul,13,0,0,0,0.5
Assembly,13,3,0,0,0.1
Nampally,13,1,0,0,0.28
Gandhi Bhavan,13,1,0,0,3.13
Osmania Medical College,13,5,1,0,0.0
Mahatma Gandhi Bus Station,13,2,0,0,0.4
Malakpet,13,1,0,0,0.2
New Market,13,3,0,0,1.63
Musarambagh,13,4,0,0,0.32
Dilsukh Nagar,13,1,0,0,0.4
Chaitanyapuri,13,3,0,0,0.53
Victoria Memorial,13,5,1,0,0.57
L. B. Nagar,13,0,0,0,0.0
L. B. Nagar,13,6,1,0,0.0
Victoria Memorial,13,3,0,0,1.68
Chaitanyapuri,13,5,1,0,1.7
Dilsukh Nagar,13,2,0,0,1.6
Musarambagh,14,3,0,0,0.1
New Market,14,6,1,0,1.6
Malakpet,14,1,0,0,0.12
Mahatma Gandhi Bus Station,14,4,0,0,0.12
Osmania Medical College,14,3,0,0,2.95
Gandhi Bhavan,14,2,0,0,1.7
Nampally,14,0,0,0,0.8
Assembly,14,2,0,0,2.07
Lakdi-ka-pul,14,5,1,0,4.53
Khairatabad,14,0,0,0,0.93
Erra Manzil,14,3,0,0,0.0
Panjagutta,14,4,0,0,0.0
Ameerpet,14,2,0,0,1.58
S. R. Nagar,14,4,0,0,1.42
ESI Hospital,14,5,1,0,0.42
Erragadda,14,3,0,0,0.13
Bharat Nagar,14,4,0,0,0.37
Moosapet,14,4,0,0,0.43
Balanagar,14,2,0,0,3.35
Kukatpally,14,3,0,0,0.0
KPHB Colony,14,4,0,0,0.75
JNTU College,14,0,0,0,3.47
Miyapur,14,1,0,0,2.33
Miyapur,13,0,0,0,0.72
JNTU College,13,5,1,0,0.0
KPHB Colony,13,4,0,0,0.52
Kukatpally,13,3,0,0,0.25
Balanagar,13,0,0,0,0.0
Moosapet,13,3,0,0,1.08
Bharat Nagar,13,5,1,0,0.68
Erragadda,13,0,0,0,1.07
ESI Hospital,13,3,0,0,1.15
S. R. Nagar,13,4,0,0,0.02
Ameerpet,13,2,0,0,2.12
Panjagutta,13,6,1,0,0.2
Erra Manzil,13,0,0,0,1.0
Khairatabad,13,5,1,0,0.8
Lakdi-ka-pul,13,6,1,0,0.87
Assembly,13,3,0,0,0.35
Nampally,13,0,0,0,0.0
Gandhi Bhavan,13,3,0,0,1.77
Osmania Medical College,13,3,0,0,6.25
Mahatma Gandhi Bus Station,13,2,0,0,1.82
Malakpet,13,3,0,0,0.8
New Market,13,0,0,0,0.2
Musarambagh,13,5,1,0,1.13
Dilsukh Nagar,13,6,1,0,2.77
Chaitanyapuri,13,6,1,0,0.23
Victoria Memorial,13,4,0,0,0.0
L. B. Nagar,13,5,1,0,0.15
L. B. Nagar,13,1,0,0,1.33
Victoria Memorial,14,3,0,0,0.52
Chaitanyapuri,14,1,0,0,0.05
Dilsukh Nagar,14,4,0,0,2.07
Musarambagh,14,5,1,0,0.8
New Market,14,1,0,0,0.4
Malakpet,14,3,0,0,0.42
Mahatma Gandhi Bus Station,14,0,0,0,0.33
Osmania Medical College,14,5,1,0,0.6
Gandhi Bhavan,14,5,1,0,0.4
Nampally,14,2,0,0,0.78
Assembly,14,5,1,0,1.48
Lakdi-ka-pul,14,6,1,0,0.0
Khairatabad,14,3,0,0,0.33
Erra Manzil,14,3,0,0,0.75
Panjagutta,14,2,0,0,1.83
Ameerpet,14,2,0,0,1.22
S. R. Nagar,14,6,1,0,0.8
ESI Hospital,14,5,1,0,1.02
Erragadda,14,2,0,0,0.23
Bharat Nagar,14,2,0,0,1.37
Moosapet,14,2,0,0,1.03
Balanagar,14,3,0,0,2.57
Kukatpally,14,1,0,0,0.0
KPHB Colony,14,0,0,0,0.0
JNTU College,14,6,1,0,0.08
Miyapur,14,3,0,0,0.82
Miyapur,13,6,1,0,0.8
JNTU College,13,4,0,0,0.48
KPHB Colony,13,5,1,0,1.85
Kukatpally,13,6,1,0,0.0
Balanagar,13,3,0,0,0.73
Moosapet,13,5,1,0,0.23
Bharat Nagar,13,3,0,0,1.35
Erragadda,13,6,1,0,0.03
ESI Hospital,13,1,0,0,0.0
S. R. Nagar,13,5,1,0,1.82
Ameerpet,13,6,1,0,0.0
Panjagutta,13,2,0,0,0.98
Erra Manzil,13,5,1,0,0.0
Khairatabad,13,6,1,0,1.88
Lakdi-ka-pul,13,4,0,0,1.28
Assembly,13,1,0,0,0.75
Nampally,13,0,0,0,1.3
Gandhi Bhavan,13,6,1,0,0.08
Osmania Medical College,13,4,0,0,0.75
Mahatma Gandhi Bus Station,13,4,0,0,0.33
Malakpet,13,1,0,0,3.58
New Market,13,4,0,0,1.93
Musarambagh,13,3,0,0,1.32
Dilsukh Nagar,13,3,0,0,2.7
Chaitanyapuri,13,2,0,0,0.42
Victoria Memorial,13,1,0,0,2.3
L. B. Nagar,14,6,1,0,0.38
L. B. Nagar,14,3,0,0,1.32
Victoria Memorial,14,6,1,0,1.33
Chaitanyapuri,14,4,0,0,0.02
Dilsukh Nagar,14,6,1,0,0.43
Musarambagh,14,4,0,0,0.02
New Market,14,3,0,0,5.83
Malakpet,14,1,0,0,0.12
Mahatma Gandhi Bus Station,14,1,0,0,0.77
Osmania Medical College,14,0,0,0,1.55
Gandhi Bhavan,14,1,0,0,0.0
Nampally,14,5,1,0,0.65
Assembly,14,5,1,0,0.93
Lakdi-ka-pul,14,5,1,0,0.17
Khairatabad,14,3,0,0,1.5
Erra Manzil,14,0,0,0,0.35
Panjagutta,14,4,0,0,0.0
Ameerpet,14,3,0,0,2.63
S. R. Nagar,14,2,0,0,0.0
ESI Hospital,14,2,0,0,2.12
Erragadda,14,1,0,0,0.65
Bharat Nagar,14,0,0,0,0.43
Moosapet,14,0,0,0,0.38
Balanagar,14,4,0,0,0.3
Kukatpally,14,6,1,0,0.78
KPHB Colony,14,1,0,0,1.63
JNTU College,14,0,0,0,0.37
Miyapur,14,6,1,0,0.2
Miyapur,13,3,0,0,0.63
JNTU College,13,4,0,0,0.07
KPHB Colony,13,0,0,0,1.2
Kukatpally,13,2,0,0,0.72
Balanagar,13,2,0,0,0.68
Moosapet,13,0,0,0,0.35
Bharat Nagar,13,5,1,0,2.35
Erragadda,13,5,1,0,0.08
ESI Hospital,13,2,0,0,0.0
S. R. Nagar,13,3,0,0,0.47
Ameerpet,13,4,0,0,4.57
Panjagutta,13,3,0,0,0.0
Erra Manzil,13,2,0,0,1.77
Khairatabad,13,0,0,0,1.13
Lakdi-ka-pul,13,0,0,0,0.02
Assembly,13,4,0,0,0.0
Nampally,13,2,0,0,1.0
Gandhi Bhavan,13,2,0,0,1.08
Osmania Medical College,13,2,0,0,1.37
Mahatma Gandhi Bus Station,13,6,1,0,1.27
Malakpet,13,1,0,0,1.07
New Market,13,0,0,0,1.45
Musarambagh,13,2,0,0,0.85
Dilsukh Nagar,14,4,0,0,0.3
Chaitanyapuri,14,5,1,0,2.43
Victoria Memorial,14,6,1,0,0.02
L. B. Nagar,14,1,0,0,0.45
L. B. Nagar,14,2,0,0,1.3
Victoria Memorial,14,0,0,0,0.55
Chaitanyapuri,14,5,1,0,0.02
Dilsukh Nagar,14,1,0,0,0.07
Musarambagh,14,6,1,0,0.0
New Market,14,3,0,0,3.33
Malakpet,14,4,0,0,0.8
Mahatma Gandhi Bus Station,14,0,0,0,0.0
Osmania Medical College,14,3,0,0,0.0
Gandhi Bhavan,14,0,0,0,0.28
Nampally,14,4,0,0,0.02
Assembly,14,2,0,0,0.32
Lakdi-ka-pul,14,3,0,0,0.58
Khairatabad,14,3,0,0,0.22
Erra Manzil,14,1,0,0,0.08
Panjagutta,14,2,0,0,1.25
Ameerpet,14,4,0,0,5.12
S. R. Nagar,14,5,1,0,0.95
ESI Hospital,14,1,0,0,0.05
Erragadda,14,3,0,0,1.35
Bharat Nagar,14,0,0,0,0.1
Moosapet,14,6,1,0,1.1
Balanagar,14,6,1,0,1.5
Kukatpally,14,4,0,0,1.28
KPHB Colony,14,1,0,0,3.03
JNTU College,14,5,1,0,1.33
Miyapur,14,2,0,0,0.0
Miyapur,13,5,1,0,0.3
JNTU College,13,0,0,0,2.58
KPHB Colony,13,1,0,0,0.0
Kukatpally,13,6,1,0,2.35
Balanagar,13,6,1,0,0.37
Moosapet,13,4,0,0,0.13
Bharat Nagar,13,6,1,0,0.0
Erragadda,13,0,0,0,0.0
