stop_name_encoded,hour,day_of_week,is_weekend,is_peak_hour,stop_sequence,direction_id,is_interchange,delay_minutes
0,11,2,0,0,17,1,1,1.62
25,11,6,1,0,18,1,0,0.49
6,11,0,0,0,19,1,0,0.0
8,11,2,0,0,20,1,0,0.14
3,11,5,1,0,21,1,0,0.45
19,11,4,0,0,22,1,0,0.0
2,11,6,1,0,23,1,0,0.16
13,11,4,0,0,24,1,0,0.57
11,11,3,0,0,25,1,0,0.84
10,11,4,0,0,26,1,0,1.28
18,11,2,0,0,27,1,0,1.66
18,10,2,0,1,1,0,0,3.53
10,10,3,0,1,2,0,0,3.97
11,10,3,0,1,3,0,0,4.46
13,10,0,0,1,4,0,0,4.61
2,10,3,0,1,5,0,0,0.0
19,10,3,0,1,6,0,0,0.0
3,10,5,1,1,7,0,0,3.02
8,10,6,1,1,8,0,0,0.0
6,10,0,0,1,9,0,0,2.03
25,10,5,1,1,10,0,0,0.0
0,10,3,0,1,11,0,1,3.07
24,10,0,0,1,12,0,0,2.57
7,10,5,1,1,13,0,0,0.0
12,10,4,0,1,14,0,0,2.3
15,10,0,0,1,15,0,0,0.0
1,10,4,0,1,16,0,0,2.48
21,10,5,1,1,17,0,0,2.0
9,10,2,0,1,18,0,0,0.0
23,10,4,0,1,19,0,0,1.84
16,10,0,0,1,20,0,0,3.09
17,10,2,0,1,21,0,0,0.0
22,10,2,0,1,22,0,0,1.78
20,10,5,1,1,23,0,0,1.93
5,10,2,0,1,24,0,0,2.68
4,10,5,1,1,25,0,0,0.0
26,10,0,0,1,26,0,0,1.45
14,10,6,1,1,27,0,0,2.64
14,10,4,0,1,1,1,0,2.25
26,10,6,1,1,2,1,0,3.14
4,11,4,0,0,3,1,0,0.81
5,11,5,1,0,4,1,0,0.93
20,11,6,1,0,5,1,0,1.37
22,11,1,0,0,6,1,0,1.4
17,11,5,1,0,7,1,0,1.5
16,11,6,1,0,8,1,0,1.87
23,11,3,0,0,9,1,0,2.23
9,11,4,0,0,10,1,0,2.37
21,11,4,0,0,11,1,0,2.4
1,11,5,1,0,12,1,0,0.0
15,11,3,0,0,13,1,0,0.16
12,11,2,0,0,14,1,0,0.0
7,11,5,1,0,15,1,0,0.26
24,11,5,1,0,16,1,0,0.71
0,11,5,1,0,17,1,1,2.5
25,11,4,0,0,18,1,0,1.02
6,11,2,0,0,19,1,0,1.23
8,11,3,0,0,20,1,0,1.61
3,11,1,0,0,21,1,0,2.09
19,11,3,0,0,22,1,0,2.2
2,11,4,0,0,23,1,0,2.28
13,11,3,0,0,24,1,0,2.73
11,11,2,0,0,25,1,0,3.07
10,11,2,0,0,26,1,0,3.29
18,11,4,0,0,27,1,0,3.57
18,10,4,0,1,1,0,0,0.0
10,10,0,0,1,2,0,0,1.8
11,10,0,0,1,3,0,0,2.36
13,10,2,0,1,4,0,0,2.67
2,10,2,0,1,5,0,0,0.0
19,10,2,0,1,6,0,0,2.94
3,10,3,0,1,7,0,0,1.92
8,10,6,1,1,8,0,0,3.37
6,10,2,0,1,9,0,0,3.4
25,10,1,0,1,10,0,0,2.74
0,10,6,1,1,11,0,1,0.0
24,10,2,0,1,12,0,0,1.24
7,10,1,0,1,13,0,0,2.36
12,10,6,1,1,14,0,0,3.2
15,10,1,0,1,15,0,0,2.89
1,10,1,0,1,16,0,0,3.54
21,10,5,1,1,17,0,0,3.79
9,10,2,0,1,18,0,0,3.46
23,10,6,1,1,19,0,0,3.63
16,10,3,0,1,20,0,0,4.26
17,10,1,0,1,21,0,0,4.26
22,10,5,1,1,22,0,0,6.09
20,10,5,1,1,23,0,0,5.68
5,10,2,0,1,24,0,0,6.89
4,10,4,0,1,25,0,0,6.88
26,10,2,0,1,26,0,0,6.94
14,10,2,0,1,27,0,0,6.85
14,11,0,0,0,1,1,0,0.26
26,11,5,1,0,2,1,0,0.61
4,11,4,0,0,3,1,0,1.08
5,11,6,1,0,4,1,0,1.57
20,11,3,0,0,5,1,0,1.84
22,11,5,1,0,6,1,0,2.15
17,11,0,0,0,7,1,0,2.24
16,11,0,0,0,8,1,0,2.59
23,11,0,0,0,9,1,0,0.0
9,11,4,0,0,10,1,0,0.14
21,11,1,0,0,11,1,0,0.0
1,11,2,0,0,12,1,0,0.0
15,11,0,0,0,13,1,0,0.02
12,11,3,0,0,14,1,0,0.44
7,11,0,0,0,15,1,0,0.6
24,11,4,0,0,16,1,0,0.63
0,11,6,1,0,17,1,1,1.92
25,11,1,0,0,18,1,0,0.75
6,11,3,0,0,19,1,0,1.14
8,11,3,0,0,20,1,0,1.3
3,11,1,0,0,21,1,0,1.7
19,11,4,0,0,22,1,0,0.0
2,11,3,0,0,23,1,0,0.25
13,11,2,0,0,24,1,0,0.0
11,11,2,0,0,25,1,0,0.33
10,11,3,0,0,26,1,0,0.63
18,11,2,0,0,27,1,0,1.09
18,10,0,0,1,1,0,0,0.0
10,10,1,0,1,2,0,0,1.15
11,10,6,1,1,3,0,0,2.42
13,10,4,0,1,4,0,0,1.67
2,10,3,0,1,5,0,0,2.74
19,10,3,0,1,6,0,0,2.24
3,10,5,1,1,7,0,0,3.84
8,10,4,0,1,8,0,0,3.85
6,10,3,0,1,9,0,0,0.0
25,10,5,1,1,10,0,0,2.84
0,10,2,0,1,11,0,1,5.14
24,10,1,0,1,12,0,0,1.58
7,10,0,0,1,13,0,0,2.33
12,10,6,1,1,14,0,0,3.37
15,10,0,0,1,15,0,0,2.27
1,10,6,1,1,16,0,0,0.0
21,10,4,0,1,17,0,0,3.16
9,10,1,0,1,18,0,0,2.82
23,10,3,0,1,19,0,0,2.33
16,10,4,0,1,20,0,0,3.47
17,10,6,1,1,21,0,0,2.17
22,10,2,0,1,22,0,0,3.66
20,10,1,0,1,23,0,0,3.45
5,10,5,1,1,24,0,0,4.18
4,11,2,0,0,25,0,0,2.16
26,11,3,0,0,26,0,0,2.56
14,11,3,0,0,27,0,0,3.04
14,11,6,1,0,1,1,0,0.26
26,11,6,1,0,2,1,0,0.5
4,11,1,0,0,3,1,0,0.57
5,11,1,0,0,4,1,0,1.01
20,11,3,0,0,5,1,0,1.15
22,11,3,0,0,6,1,0,1.54
17,11,2,0,0,7,1,0,1.88
16,11,3,0,0,8,1,0,2.18
23,11,2,0,0,9,1,0,2.27
9,11,5,1,0,10,1,0,2.38
21,11,5,1,0,11,1,0,0.0
1,11,4,0,0,12,1,0,0.12
15,11,6,1,0,13,1,0,0.29
12,11,4,0,0,14,1,0,0.71
7,11,6,1,0,15,1,0,0.89
24,11,0,0,0,16,1,0,1.27
0,11,6,1,0,17,1,1,3.27
25,11,4,0,0,18,1,0,1.98
6,11,2,0,0,19,1,0,2.1
8,11,3,0,0,20,1,0,2.53
3,11,3,0,0,21,1,0,2.84
19,11,6,1,0,22,1,0,3.25
2,11,0,0,0,23,1,0,3.57
13,11,1,0,0,24,1,0,3.79
11,11,6,1,0,25,1,0,3.9
10,11,0,0,0,26,1,0,3.94
18,11,4,0,0,27,1,0,4.2
18,10,6,1,1,1,0,0,6.66
10,10,4,0,1,2,0,0,7.96
11,10,4,0,1,3,0,0,6.59
13,10,4,0,1,4,0,0,8.38
2,10,4,0,1,5,0,0,0.0
19,10,0,0,1,6,0,0,2.73
3,10,2,0,1,7,0,0,3.17
8,10,5,1,1,8,0,0,2.4
6,10,1,0,1,9,0,0,2.64
25,10,4,0,1,10,0,0,3.36
0,10,1,0,1,11,0,1,5.59
24,10,5,1,1,12,0,0,4.04
7,10,3,0,1,13,0,0,3.61
12,10,5,1,1,14,0,0,5.09
15,10,2,0,1,15,0,0,0.0
1,10,5,1,1,16,0,0,2.48
21,10,0,0,1,17,0,0,2.03
9,10,1,0,1,18,0,0,3.15
23,10,0,0,1,19,0,0,3.06
16,10,1,0,1,20,0,0,3.1
17,10,0,0,1,21,0,0,3.89
22,11,4,0,0,22,0,0,2.2
20,11,6,1,0,23,0,0,2.6
5,11,1,0,0,24,0,0,2.73
4,11,4,0,0,25,0,0,2.87
26,11,5,1,0,26,0,0,3.03
14,11,0,0,0,27,0,0,3.46
14,11,0,0,0,1,1,0,0.14
26,11,4,0,0,2,1,0,0.6
4,11,4,0,0,3,1,0,0.92
5,11,2,0,0,4,1,0,1.03
20,11,0,0,0,5,1,0,1.14
22,11,1,0,0,6,1,0,1.57
17,11,2,0,0,7,1,0,2.02
16,11,0,0,0,8,1,0,2.14
23,11,1,0,0,9,1,0,2.35
9,11,4,0,0,10,1,0,2.77
21,11,2,0,0,11,1,0,3.16
1,11,4,0,0,12,1,0,3.56
15,11,3,0,0,13,1,0,3.82
12,11,1,0,0,14,1,0,4.28
7,11,1,0,0,15,1,0,0.0
24,11,4,0,0,16,1,0,0.08
0,11,5,1,0,17,1,1,1.97
25,11,4,0,0,18,1,0,0.86
6,11,3,0,0,19,1,0,0.9
8,11,3,0,0,20,1,0,1.32
3,11,4,0,0,21,1,0,1.47
19,11,3,0,0,22,1,0,0.0
2,11,6,1,0,23,1,0,0.0
13,11,6,1,0,24,1,0,0.3
11,11,1,0,0,25,1,0,0.66
10,12,3,0,0,26,1,0,0.85
18,12,4,0,0,27,1,0,0.96
18,10,0,0,1,1,0,0,2.84
10,10,5,1,1,2,0,0,2.87
11,10,4,0,1,3,0,0,3.51
13,10,1,0,1,4,0,0,4.35
2,10,1,0,1,5,0,0,0.0
19,10,1,0,1,6,0,0,2.71
3,10,0,0,1,7,0,0,2.51
8,10,1,0,1,8,0,0,2.68
6,10,6,1,1,9,0,0,2.58
25,10,1,0,1,10,0,0,3.91
0,10,3,0,1,11,0,1,5.11
24,10,5,1,1,12,0,0,4.12
7,10,2,0,1,13,0,0,4.5
12,10,2,0,1,14,0,0,4.25
15,10,3,0,1,15,0,0,6.4
1,10,4,0,1,16,0,0,5.51
21,10,4,0,1,17,0,0,0.0
9,11,5,1,0,18,0,0,0.0
23,11,6,1,0,19,0,0,0.28
16,11,2,0,0,20,0,0,0.48
17,11,1,0,0,21,0,0,0.0
22,11,0,0,0,22,0,0,0.47
20,11,0,0,0,23,0,0,0.74
5,11,4,0,0,24,0,0,0.88
4,11,1,0,0,25,0,0,1.06
26,11,2,0,0,26,0,0,1.19
14,11,3,0,0,27,0,0,1.49
14,11,4,0,0,1,1,0,3.09
26,11,4,0,0,2,1,0,3.32
4,11,1,0,0,3,1,0,3.73
5,11,4,0,0,4,1,0,3.94
20,11,6,1,0,5,1,0,4.07
22,11,2,0,0,6,1,0,4.56
17,11,1,0,0,7,1,0,4.71
16,11,5,1,0,8,1,0,4.87
23,11,6,1,0,9,1,0,5.37
9,11,2,0,0,10,1,0,5.44
21,11,0,0,0,11,1,0,5.82
1,11,0,0,0,12,1,0,6.28
15,11,1,0,0,13,1,0,6.54
12,11,6,1,0,14,1,0,6.54
7,11,0,0,0,15,1,0,6.73
24,11,1,0,0,16,1,0,6.78
0,11,6,1,0,17,1,1,8.78
25,11,3,0,0,18,1,0,7.21
6,11,1,0,0,19,1,0,7.43
8,11,1,0,0,20,1,0,7.71
3,11,1,0,0,21,1,0,8.0
19,11,0,0,0,22,1,0,0.0
2,12,2,0,0,23,1,0,0.15
13,12,1,0,0,24,1,0,0.57
11,12,3,0,0,25,1,0,0.85
10,12,5,1,0,26,1,0,1.0
18,12,2,0,0,27,1,0,1.15
18,10,2,0,1,1,0,0,0.0
10,10,5,1,1,2,0,0,2.61
11,10,4,0,1,3,0,0,2.01
13,10,5,1,1,4,0,0,2.14
2,10,1,0,1,5,0,0,3.95
19,10,6,1,1,6,0,0,3.12
3,10,2,0,1,7,0,0,3.14
8,10,1,0,1,8,0,0,3.97
6,10,4,0,1,9,0,0,3.79
25,10,1,0,1,10,0,0,4.98
0,10,5,1,1,11,0,1,6.55
24,10,6,1,1,12,0,0,5.48
7,10,2,0,1,13,0,0,4.72
12,10,2,0,1,14,0,0,5.85
15,11,5,1,0,15,0,0,3.88
1,11,6,1,0,16,0,0,4.2
21,11,1,0,0,17,0,0,4.3
9,11,6,1,0,18,0,0,4.7
23,11,2,0,0,19,0,0,0.0
16,11,1,0,0,20,0,0,0.45
17,11,6,1,0,21,0,0,0.61
22,11,6,1,0,22,0,0,0.81
20,11,5,1,0,23,0,0,1.21
5,11,4,0,0,24,0,0,1.51
4,11,6,1,0,25,0,0,1.78
26,11,5,1,0,26,0,0,2.25
14,11,0,0,0,27,0,0,2.52
14,11,3,0,0,1,1,0,0.74
26,11,2,0,0,2,1,0,0.78
4,11,3,0,0,3,1,0,0.0
5,11,5,1,0,4,1,0,0.46
20,11,1,0,0,5,1,0,0.66
22,11,5,1,0,6,1,0,0.9
17,11,6,1,0,7,1,0,1.32
16,11,4,0,0,8,1,0,1.62
23,11,4,0,0,9,1,0,0.0
9,11,1,0,0,10,1,0,0.15
21,11,4,0,0,11,1,0,0.57
1,11,4,0,0,12,1,0,0.0
15,11,0,0,0,13,1,0,0.03
12,11,6,1,0,14,1,0,0.0
7,11,1,0,0,15,1,0,0.13
24,11,5,1,0,16,1,0,0.28
0,11,1,0,0,17,1,1,1.83
25,11,3,0,0,18,1,0,0.95
6,11,6,1,0,19,1,0,0.99
8,12,2,0,0,20,1,0,1.07
3,12,3,0,0,21,1,0,1.32
19,12,2,0,0,22,1,0,1.78
2,12,2,0,0,23,1,0,2.21
13,12,1,0,0,24,1,0,2.7
11,12,4,0,0,25,1,0,3.02
10,12,3,0,0,26,1,0,3.36
18,12,1,0,0,27,1,0,3.67
18,10,3,0,1,1,0,0,3.14
10,10,3,0,1,2,0,0,3.13
11,10,4,0,1,3,0,0,2.76
13,10,5,1,1,4,0,0,2.81
2,10,4,0,1,5,0,0,0.0
19,10,5,1,1,6,0,0,2.91
3,10,1,0,1,7,0,0,0.0
8,10,1,0,1,8,0,0,1.42
6,10,3,0,1,9,0,0,1.4
25,10,5,1,1,10,0,0,3.12
0,10,3,0,1,11,0,1,4.22
24,11,0,0,0,12,0,0,0.98
7,11,6,1,0,13,0,0,1.4
12,11,2,0,0,14,0,0,1.44
15,11,6,1,0,15,0,0,1.87
1,11,1,0,0,16,0,0,0.0
21,11,5,1,0,17,0,0,0.42
9,11,1,0,0,18,0,0,0.58
23,11,1,0,0,19,0,0,0.0
16,11,6,1,0,20,0,0,0.38
17,11,3,0,0,21,0,0,0.77
22,11,0,0,0,22,0,0,0.88
20,11,3,0,0,23,0,0,1.37
5,11,3,0,0,24,0,0,1.41
4,11,2,0,0,25,0,0,1.45
26,11,2,0,0,26,0,0,1.74
14,11,6,1,0,27,0,0,2.11
14,11,5,1,0,1,1,0,3.44
26,11,4,0,0,2,1,0,0.0
4,11,4,0,0,3,1,0,0.3
5,11,5,1,0,4,1,0,0.45
20,11,3,0,0,5,1,0,0.66
22,11,0,0,0,6,1,0,0.0
17,11,4,0,0,7,1,0,0.03
16,11,5,1,0,8,1,0,0.28
23,11,3,0,0,9,1,0,0.49
9,11,1,0,0,10,1,0,0.84
21,11,5,1,0,11,1,0,1.17
1,11,4,0,0,12,1,0,1.26
15,11,5,1,0,13,1,0,0.0
12,11,2,0,0,14,1,0,0.13
7,11,4,0,0,15,1,0,0.21
24,12,1,0,0,16,1,0,0.54
0,12,3,0,0,17,1,1,2.69
25,12,3,0,0,18,1,0,1.34
6,12,6,1,0,19,1,0,1.55
8,12,0,0,0,20,1,0,1.71
3,12,4,0,0,21,1,0,2.16
19,12,4,0,0,22,1,0,2.65
2,12,6,1,0,23,1,0,2.89
13,12,0,0,0,24,1,0,3.04
11,12,6,1,0,25,1,0,3.42
10,12,0,0,0,26,1,0,3.49
18,12,4,0,0,27,1,0,3.87
18,10,6,1,1,1,0,0,4.73
10,10,1,0,1,2,0,0,5.14
11,10,2,0,1,3,0,0,4.0
13,10,5,1,1,4,0,0,0.0
2,10,5,1,1,5,0,0,1.95
19,10,6,1,1,6,0,0,1.58
3,10,5,1,1,7,0,0,1.64
8,11,4,0,0,8,0,0,0.0
6,11,0,0,0,9,0,0,0.32
25,11,3,0,0,10,0,0,0.35
0,11,2,0,0,11,0,1,1.86
24,11,1,0,0,12,0,0,1.13
7,11,5,1,0,13,0,0,1.52
12,11,4,0,0,14,0,0,0.0
15,11,1,0,0,15,0,0,0.02
1,11,3,0,0,16,0,0,0.47
21,11,0,0,0,17,0,0,0.93
9,11,5,1,0,18,0,0,1.21
23,11,2,0,0,19,0,0,1.45
16,11,2,0,0,20,0,0,0.0
17,11,3,0,0,21,0,0,0.28
22,11,0,0,0,22,0,0,0.49
20,11,5,1,0,23,0,0,0.87
5,11,4,0,0,24,0,0,1.07
4,11,1,0,0,25,0,0,0.0
26,11,0,0,0,26,0,0,0.0
14,11,4,0,0,27,0,0,0.07
14,11,6,1,0,1,1,0,0.17
26,11,2,0,0,2,1,0,0.44
4,11,6,1,0,3,1,0,0.84
5,11,2,0,0,4,1,0,1.15
20,11,6,1,0,5,1,0,1.43
22,11,3,0,0,6,1,0,1.77
17,11,4,0,0,7,1,0,0.0
16,11,0,0,0,8,1,0,0.18
23,11,3,0,0,9,1,0,0.0
9,11,4,0,0,10,1,0,0.36
21,11,2,0,0,11,1,0,0.44
1,11,4,0,0,12,1,0,0.44
15,12,4,0,0,13,1,0,0.74
12,12,4,0,0,14,1,0,0.0
7,12,6,1,0,15,1,0,0.0
24,12,2,0,0,16,1,0,0.0
0,12,1,0,0,17,1,1,0.0
25,12,6,1,0,18,1,0,0.36
6,12,4,0,0,19,1,0,0.77
8,12,3,0,0,20,1,0,0.88
3,12,4,0,0,21,1,0,1.05
19,12,1,0,0,22,1,0,1.16
2,12,0,0,0,23,1,0,1.39
13,12,0,0,0,24,1,0,1.83
11,12,4,0,0,25,1,0,2.0
10,12,2,0,0,26,1,0,2.19
18,12,4,0,0,27,1,0,2.62
18,10,5,1,1,1,0,0,3.71
10,10,1,0,1,2,0,0,3.6
11,10,6,1,1,3,0,0,0.0
13,11,6,1,0,4,0,0,0.2
2,11,1,0,0,5,0,0,0.0
19,11,4,0,0,6,0,0,0.48
3,11,4,0,0,7,0,0,0.97
8,11,5,1,0,8,0,0,1.39
6,11,0,0,0,9,0,0,1.55
25,11,3,0,0,10,0,0,2.03
0,11,3,0,0,11,0,1,3.77
24,11,4,0,0,12,0,0,2.73
7,11,6,1,0,13,0,0,2.74
12,11,2,0,0,14,0,0,2.81
15,11,2,0,0,15,0,0,3.23
1,11,3,0,0,16,0,0,3.55
21,11,6,1,0,17,0,0,3.73
9,11,2,0,0,18,0,0,3.98
23,11,2,0,0,19,0,0,0.0
16,11,4,0,0,20,0,0,0.32
17,11,3,0,0,21,0,0,0.51
22,11,4,0,0,22,0,0,0.58
20,11,6,1,0,23,0,0,0.72
5,11,4,0,0,24,0,0,1.21
4,11,1,0,0,25,0,0,1.43
26,11,0,0,0,26,0,0,1.67
14,11,2,0,0,27,0,0,1.91
14,11,3,0,0,1,1,0,2.46
26,11,4,0,0,2,1,0,2.8
4,11,6,1,0,3,1,0,3.0
5,11,4,0,0,4,1,0,0.0
20,11,4,0,0,5,1,0,0.47
22,11,6,1,0,6,1,0,0.94
17,11,2,0,0,7,1,0,1.41
16,11,2,0,0,8,1,0,1.89
23,11,3,0,0,9,1,0,2.29
9,12,4,0,0,10,1,0,2.64
21,12,2,0,0,11,1,0,3.06
1,12,0,0,0,12,1,0,3.36
15,12,4,0,0,13,1,0,3.43
12,12,4,0,0,14,1,0,3.62
7,12,0,0,0,15,1,0,4.11
24,12,1,0,0,16,1,0,4.28
0,12,4,0,0,17,1,1,5.81
25,12,0,0,0,18,1,0,4.88
6,12,4,0,0,19,1,0,5.06
8,12,2,0,0,20,1,0,5.09
3,12,1,0,0,21,1,0,5.14
19,12,5,1,0,22,1,0,5.24
2,12,6,1,0,23,1,0,5.66
13,12,6,1,0,24,1,0,5.69
11,12,1,0,0,25,1,0,5.84
10,12,2,0,0,26,1,0,5.85
18,12,6,1,0,27,1,0,6.19
18,10,2,0,1,1,0,0,3.04
10,11,0,0,0,2,0,0,1.4
11,11,3,0,0,3,0,0,0.0
13,11,1,0,0,4,0,0,0.41
2,11,2,0,0,5,0,0,0.47
19,11,0,0,0,6,0,0,0.72
3,11,1,0,0,7,0,0,0.84
8,11,2,0,0,8,0,0,0.93
6,11,6,1,0,9,0,0,1.29
25,11,1,0,0,10,0,0,1.56
0,11,1,0,0,11,0,1,2.98
24,11,6,1,0,12,0,0,2.15
7,11,2,0,0,13,0,0,2.58
12,11,5,1,0,14,0,0,3.02
15,11,0,0,0,15,0,0,0.0
1,11,1,0,0,16,0,0,0.31
21,11,1,0,0,17,0,0,0.5
9,11,6,1,0,18,0,0,0.54
23,11,3,0,0,19,0,0,0.74
16,11,5,1,0,20,0,0,1.04
17,11,2,0,0,21,0,0,0.0
22,11,3,0,0,22,0,0,0.42
20,11,6,1,0,23,0,0,0.5
5,11,2,0,0,24,0,0,0.68
4,11,3,0,0,25,0,0,0.75
26,11,2,0,0,26,0,0,0.95
14,11,0,0,0,27,0,0,0.97
14,11,1,0,0,1,1,0,0.52
26,11,0,0,0,2,1,0,0.0
4,11,6,1,0,3,1,0,0.27
5,11,3,0,0,4,1,0,0.41
20,11,6,1,0,5,1,0,0.67
22,12,0,0,0,6,1,0,0.0
17,12,0,0,0,7,1,0,0.16
16,12,5,1,0,8,1,0,0.57
23,12,2,0,0,9,1,0,0.85
9,12,2,0,0,10,1,0,0.0
21,12,4,0,0,11,1,0,0.0
1,12,0,0,0,12,1,0,0.42
15,12,5,1,0,13,1,0,0.91
12,12,0,0,0,14,1,0,1.26
7,12,1,0,0,15,1,0,1.45
24,12,0,0,0,16,1,0,1.59
0,12,6,1,0,17,1,1,3.9
25,12,2,0,0,18,1,0,2.23
6,12,6,1,0,19,1,0,2.68
8,12,0,0,0,20,1,0,2.84
3,12,5,1,0,21,1,0,3.04
19,12,2,0,0,22,1,0,3.5
2,12,5,1,0,23,1,0,3.87
13,12,1,0,0,24,1,0,4.37
11,12,4,0,0,25,1,0,4.75
10,12,6,1,0,26,1,0,4.98
18,12,4,0,0,27,1,0,5.24
18,11,1,0,0,1,0,0,0.0
10,11,0,0,0,2,0,0,0.13
11,11,5,1,0,3,0,0,0.35
13,11,6,1,0,4,0,0,0.0
2,11,0,0,0,5,0,0,0.05
19,11,4,0,0,6,0,0,0.42
3,11,5,1,0,7,0,0,0.47
8,11,2,0,0,8,0,0,0.68
6,11,1,0,0,9,0,0,1.08
25,11,6,1,0,10,0,0,0.0
0,11,2,0,0,11,0,1,1.76
24,11,6,1,0,12,0,0,0.9
7,11,6,1,0,13,0,0,1.0
12,11,2,0,0,14,0,0,0.0
15,11,5,1,0,15,0,0,0.44
1,11,0,0,0,16,0,0,0.81
21,11,5,1,0,17,0,0,0.93
9,11,5,1,0,18,0,0,1.42
23,11,5,1,0,19,0,0,1.67
16,11,6,1,0,20,0,0,2.15
17,11,1,0,0,21,0,0,2.4
22,11,3,0,0,22,0,0,2.64
20,11,5,1,0,23,0,0,2.86
5,11,4,0,0,24,0,0,3.03
4,11,5,1,0,25,0,0,3.29
26,11,4,0,0,26,0,0,3.52
14,11,3,0,0,27,0,0,0.0
14,11,1,0,0,1,1,0,0.41
26,11,0,0,0,2,1,0,0.0
4,12,1,0,0,3,1,0,0.3
5,12,4,0,0,4,1,0,0.68
20,12,6,1,0,5,1,0,1.16
22,12,1,0,0,6,1,0,1.48
17,12,5,1,0,7,1,0,0.0
16,12,2,0,0,8,1,0,0.16
23,12,4,0,0,9,1,0,0.25
9,12,2,0,0,10,1,0,0.45
21,12,2,0,0,11,1,0,0.69
1,12,2,0,0,12,1,0,1.13
15,12,4,0,0,13,1,0,0.0
12,12,2,0,0,14,1,0,0.15
7,12,6,1,0,15,1,0,0.52
24,12,6,1,0,16,1,0,0.77
0,12,4,0,0,17,1,1,2.43
25,12,0,0,0,18,1,0,1.31
6,12,1,0,0,19,1,0,1.73
8,12,3,0,0,20,1,0,0.0
3,12,1,0,0,21,1,0,0.0
19,12,4,0,0,22,1,0,0.0
2,12,0,0,0,23,1,0,0.23
13,12,0,0,0,24,1,0,0.0
11,12,0,0,0,25,1,0,0.18
10,12,2,0,0,26,1,0,0.3
18,12,6,1,0,27,1,0,0.0
18,11,6,1,0,1,0,0,2.04
10,11,2,0,0,2,0,0,2.11
11,11,3,0,0,3,0,0,2.18
13,11,0,0,0,4,0,0,0.0
2,11,4,0,0,5,0,0,0.31
19,11,4,0,0,6,0,0,0.37
3,11,6,1,0,7,0,0,0.79
8,11,3,0,0,8,0,0,1.28
6,11,6,1,0,9,0,0,1.47
25,11,3,0,0,10,0,0,1.69
0,11,4,0,0,11,0,1,3.99
24,11,4,0,0,12,0,0,2.5
7,11,6,1,0,13,0,0,2.53
12,11,5,1,0,14,0,0,2.61
15,11,5,1,0,15,0,0,2.99
1,11,6,1,0,16,0,0,3.33
21,11,6,1,0,17,0,0,3.4
9,11,2,0,0,18,0,0,3.65
23,11,0,0,0,19,0,0,4.04
16,11,3,0,0,20,0,0,4.15
17,11,4,0,0,21,0,0,4.58
22,11,0,0,0,22,0,0,4.61
20,11,1,0,0,23,0,0,5.0
5,11,3,0,0,24,0,0,5.31
4,11,2,0,0,25,0,0,5.47
26,11,5,1,0,26,0,0,5.83
14,12,0,0,0,27,0,0,6.22
14,12,6,1,0,1,1,0,2.9
26,12,5,1,0,2,1,0,3.24
4,12,5,1,0,3,1,0,0.0
5,12,6,1,0,4,1,0,0.26
20,12,1,0,0,5,1,0,0.71
22,12,6,1,0,6,1,0,0.71
17,12,3,0,0,7,1,0,0.85
16,12,3,0,0,8,1,0,1.12
23,12,4,0,0,9,1,0,0.0
9,12,1,0,0,10,1,0,0.45
21,12,0,0,0,11,1,0,0.78
1,12,4,0,0,12,1,0,1.02
15,12,3,0,0,13,1,0,1.42
12,12,0,0,0,14,1,0,1.65
7,12,2,0,0,15,1,0,0.0
24,12,6,1,0,16,1,0,0.0
0,12,1,0,0,17,1,1,1.32
25,12,6,1,0,18,1,0,0.53
6,12,2,0,0,19,1,0,0.77
8,12,2,0,0,20,1,0,0.92
3,12,5,1,0,21,1,0,1.15
19,12,6,1,0,22,1,0,1.26
2,12,1,0,0,23,1,0,1.72
13,12,6,1,0,24,1,0,1.75
11,12,6,1,0,25,1,0,2.18
10,12,2,0,0,26,1,0,2.43
18,12,3,0,0,27,1,0,2.74
18,11,2,0,0,1,0,0,0.84
10,11,1,0,0,2,0,0,0.98
11,11,0,0,0,3,0,0,1.28
13,11,6,1,0,4,0,0,1.78
2,11,4,0,0,5,0,0,2.22
19,11,5,1,0,6,0,0,2.48
3,11,5,1,0,7,0,0,0.0
8,11,6,1,0,8,0,0,0.35
6,11,4,0,0,9,0,0,0.46
25,11,4,0,0,10,0,0,0.66
0,11,5,1,0,11,0,1,2.17
24,11,6,1,0,12,0,0,0.0
7,11,4,0,0,13,0,0,0.0
12,11,0,0,0,14,0,0,0.02
15,11,5,1,0,15,0,0,0.0
1,11,5,1,0,16,0,0,0.15
21,11,1,0,0,17,0,0,0.65
9,11,4,0,0,18,0,0,1.12
23,11,3,0,0,19,0,0,0.0
16,11,5,1,0,20,0,0,0.41
17,11,1,0,0,21,0,0,0.52
22,11,5,1,0,22,0,0,0.78
20,11,3,0,0,23,0,0,0.0
5,12,6,1,0,24,0,0,0.13
4,12,0,0,0,25,0,0,0.44
26,12,2,0,0,26,0,0,0.46
14,12,4,0,0,27,0,0,0.94
14,12,1,0,0,1,1,0,2.7
26,12,3,0,0,2,1,0,2.96
4,12,3,0,0,3,1,0,3.19
5,12,0,0,0,4,1,0,3.63
20,12,4,0,0,5,1,0,3.98
22,12,2,0,0,6,1,0,4.11
17,12,2,0,0,7,1,0,4.34
16,12,4,0,0,8,1,0,4.55
23,12,3,0,0,9,1,0,5.03
9,12,0,0,0,10,1,0,5.12
21,12,0,0,0,11,1,0,5.16
